id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21283595,Small Studio 2 mins Walk To Orchard (200 sqft),111065775,Joyce,Central Region,River Valley,1.29867,103.83666,Hotel room,170,6,10,2020-01-08,0.18,17,315,0,Authorised Serviced Apartment
21312604,Tanjong Pagar Cosy Studio Single Apartment,23336011,Heritage,Central Region,Outram,1.27729,103.84338,Entire home/apt,85,92,11,2021-05-13,0.20,55,127,0,
21314479,Club Street Studio Single Apartment,23336011,Heritage,Central Region,Outram,1.28206,103.84549,Entire home/apt,90,92,6,2019-07-01,0.15,55,269,0,
21314866,Cecil Street Premium Loft Apartment,23336011,Heritage,Central Region,Outram,1.28196,103.84776,Entire home/apt,140,92,22,2021-01-24,0.39,55,325,0,
21358634,"!! CozyRoom@City Center,Little India,FarrerParkMRT",47866620,Nanda,Central Region,Kallang,1.31351,103.85355,Private room,55,92,88,2022-01-10,1.57,8,365,6,
21370642,Gorgeous entire apartment in charming Tiong Bahru!,20509717,Phil,Central Region,Bukit Merah,1.28455,103.83142,Entire home/apt,354,92,27,2018-10-05,0.48,1,358,0,
21402272,Penthouse with city views in quiet D14 near MRT,55973390,Joy,East Region,Bedok,1.33084,103.90841,Entire home/apt,118,92,2,2020-02-29,0.05,1,198,0,
21415749,Luxury Capsule (Single - Mixed) [Kampong Glam],151316863,Cheryl,Central Region,Rochor,1.30161,103.8596,Hotel room,92,92,206,2020-03-16,3.78,6,235,0,
21416331,Luxury Capsule (Single-Female Only) [Kampong Glam],151316863,Cheryl,Central Region,Rochor,1.3011,103.8604,Hotel room,94,92,48,2020-01-14,0.88,6,235,0,
21416445,Luxury Capsule (Queen - Mixed)[Kampong Glam],151316863,Cheryl,Central Region,Downtown Core,1.30041,103.85857,Hotel room,161,92,14,2019-12-16,0.26,6,235,0,
21419965,Condo Master Room  (Comfy & Quiet),155235048,Michael,West Region,Choa Chu Kang,1.39558,103.75212,Private room,60,92,3,2018-05-26,0.06,2,181,0,
21420790,Standard Single Room in City Center,155244964,The Quay,Central Region,Singapore River,1.28684,103.8472,Hotel room,140,92,8,2022-02-21,0.15,4,297,3,S0377
21462227,Private Room [Kampong Glam] - for 8 pax,151316863,Cheryl,Central Region,Downtown Core,1.30041,103.85857,Hotel room,582,92,2,2019-12-04,0.04,6,190,0,
21500323,Spacious and Green Resort Condo with Amenities,155392607,Elaine,West Region,Jurong East,1.34122,103.73614,Private room,60,92,0,,,1,268,0,
21552874,Place near to CBD,141470884,Rajendra,Central Region,Marine Parade,1.29934,103.89046,Private room,388,92,1,2017-12-17,0.02,1,178,0,
21553387,Giffard Mansion @ Balestier,134338083,Willie,Central Region,Novena,1.32528,103.85035,Private room,60,92,2,2020-07-31,0.04,2,266,0,
21605333,Deluxe Double Room in City Center,155244964,The Quay,Central Region,Singapore River,1.28616,103.84908,Hotel room,196,92,58,2022-05-24,1.06,4,341,7,S0377
21650745,Condo Standard Room (Quiet & Nice Window View),155235048,Michael,West Region,Choa Chu Kang,1.39539,103.75033,Private room,35,92,1,2018-03-22,0.02,2,204,0,
21658483,Central Condo Unit - walk to 3 MRTs,21149720,Mike,Central Region,Kallang,1.31263,103.8587,Entire home/apt,255,92,0,,,16,365,0,
21670282,Lovely 3BR Apt in the Heart of Orchard Road,135298846,Karen,Central Region,Orchard,1.30447,103.83378,Entire home/apt,974,6,21,2020-03-21,0.39,9,167,0,Authorised Serviced Apartment
21671407,"Super place,Cozy 1 bedroom 3Mins to MRT,5 Malls",152267975,Mohammed,West Region,Jurong East,1.33366,103.74233,Entire home/apt,150,93,6,2022-01-04,0.14,3,90,1,
21703476,1960s Queenbed RmA1 @ lavender bugis,8948251,Joey,Central Region,Kallang,1.3101,103.86233,Private room,49,92,1,2018-03-03,0.02,74,172,0,
21716537,"Room for rent, minimum 3 months rental",50262492,Walter,Central Region,Bishan,1.35573,103.83402,Private room,50,92,0,,,2,0,0,
21718303,Full Furnish Queen Room @ Shenton Way/Raffles MRT,32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.27988,103.85165,Private room,80,180,0,,,45,365,0,
21722898,"postwar singlebed *rmM, 3min to aljunied mrt",97878860,Chess,Central Region,Geylang,1.3147,103.88163,Private room,28,92,2,2019-08-19,0.06,65,346,0,
21793363,"postwar singlebed *rm2, 3min to aljunied mrt",97878860,Chess,Central Region,Geylang,1.31563,103.88228,Private room,28,92,1,2019-11-22,0.03,65,346,0,
21803237,Aljunied Room*A > MRT 3min > CBD 15 mins,2413412,Kaurus,Central Region,Geylang,1.31496,103.88168,Private room,28,92,1,2018-05-24,0.02,100,346,0,
21806277,"PREMIUM 1-BED WITH SKYLINE VIEWS, CBD.",156409670,Tia,Central Region,Downtown Core,1.27394,103.84438,Private room,195,92,0,,,203,364,0,
21854678,Studio Amaze~Cozy Serviced Apartment with WIFI,159031223,Mark,Central Region,Kallang,1.29951,103.88525,Entire home/apt,172,7,71,2022-05-04,1.29,3,201,20,Authorised Serviced Apartment
21854687,Studio Chic~Cozy Serviced Apartment with Wi-Fi,159031223,Mark,Central Region,Kallang,1.29951,103.88525,Entire home/apt,184,7,61,2022-06-17,1.12,3,234,13,Authorised Serviced Apartment
21865119,Ensuite MasterA1 bedroom @ heritage apartment,97878860,Chess,Central Region,Kallang,1.31249,103.85768,Private room,88,92,1,2018-10-06,0.02,65,325,0,
21887155,Twin room attached balcony,40912923,Erin,Central Region,Geylang,1.31353,103.90487,Private room,40,92,90,2019-06-20,1.62,1,88,0,
21888054,Luxury apartment few mins walk to Orchard Rd!,131052744,George,Central Region,River Valley,1.29574,103.83687,Private room,240,92,46,2020-03-13,0.94,1,364,0,
21916263,Lavender SingleBed *Rm2: 5m walk MRT,2413412,Kaurus,Central Region,Kallang,1.30957,103.86113,Private room,49,92,3,2020-08-31,0.06,100,172,0,
21927257,"1970s singlebed *RmA1, no-sharing",8948251,Joey,Central Region,Geylang,1.31475,103.88165,Private room,28,92,1,2018-04-29,0.02,74,346,0,
21928795,Ensuite MasterA2 bedroom @ heritage apartment,97878860,Chess,Central Region,Kallang,1.31183,103.8588,Private room,69,92,1,2018-09-28,0.02,65,325,0,
21937326,Master bed room - 5 mins ride to CBD,93394861,Co,Central Region,Geylang,1.32013,103.88114,Private room,500,180,25,2019-12-15,0.45,1,91,0,
21939528,Cosy Studio located in the Heart of Singapore,5629144,Jun Ying,Central Region,Bukit Timah,1.31606,103.78816,Private room,70,92,1,2017-12-20,0.02,1,364,0,
21953185,Nearest to NTU Singapore(南洋理工大学附近房间),147505789,Albert,West Region,Jurong West,1.34263,103.68678,Private room,50,180,0,,,1,0,0,
21970302,Fireworks *view2! highrise Ensuite,8948251,Joey,Central Region,Outram,1.28471,103.84319,Private room,40,92,1,2018-09-20,0.02,74,356,0,
22007320,Clean & tidy,160703921,KayGek,West Region,Bukit Panjang,1.36887,103.7711,Private room,79,92,0,,,2,179,0,
22019165,Chinatown doorstep View! from your Semi-Ensuite*A,2413412,Kaurus,Central Region,Outram,1.28449,103.84294,Private room,40,92,1,2018-02-01,0.02,100,356,0,
22021287,Near Jurong east MRT new condo  room,124827904,Lucy,West Region,Jurong East,1.33637,103.74143,Private room,90,92,10,2022-01-02,0.25,4,242,1,
22021293,Deluxe Queen Room - 2mins away from Chinatown MRT,75539321,Kelvin,Central Region,Outram,1.28498,103.84314,Hotel room,200,1,117,2022-06-08,2.12,2,70,23,M0056
22051870,Small Utility Cosy Room,108417270,Nargis,East Region,Bedok,1.31856,103.91075,Private room,36,92,159,2020-03-23,2.93,3,181,0,
22051992,Downtown Ensuite89M1 (Non-Tourist),97878860,Chess,Central Region,Outram,1.28449,103.84294,Private room,45,92,1,2018-01-03,0.02,65,325,0,
22090557,"Orchid Lodge, Staycation @ North",40248541,Gopal,North Region,Yishun,1.41198,103.84497,Private room,188,92,1,2019-02-10,0.02,6,120,0,
22090559,"Orchid Lodge, Deluxe room overlooking golf course",40248541,Gopal,North Region,Yishun,1.41022,103.8433,Private room,188,92,0,,,6,0,0,
22090561,"Orchid Country Club, Staycation @ North",40248541,Gopal,North Region,Yishun,1.41009,103.84538,Private room,188,92,0,,,6,120,0,
22090563,"Deluxe room, Getaway from Home Renovation",40248541,Gopal,North Region,Yishun,1.41016,103.84376,Private room,170,92,0,,,6,120,0,
22090564,"Deluxe room, Home Renovation (min 29 nights)",40248541,Gopal,North Region,Yishun,1.41194,103.84395,Private room,150,92,0,,,6,0,0,
22090931,"CLASSY & COZY, 2 BR IN CLEMENTI",138649185,Fiona,West Region,Clementi,1.31169,103.76175,Entire home/apt,340,92,2,2018-02-02,0.04,206,364,0,
22114845,"(v1) CozyRoom Near City, 6mins Walk To Aljunid MRT",161561473,Nanda,Central Region,Geylang,1.31222,103.88308,Private room,48,92,80,2022-01-15,1.46,9,257,4,
22116641,"2 CozyRooms NearCity,  6mins Walk To Aljunid MRT*",161561473,Nanda,Central Region,Geylang,1.31322,103.88377,Private room,91,92,28,2020-10-24,0.51,9,303,0,
22133845,Wishfulfilling homestay,47888110,Derrick,Central Region,Toa Payoh,1.33195,103.87706,Private room,74,92,0,,,2,358,0,
22143968,"Cozy Room Near City, 6mins Walk To Aljunid MRT (2)",161561473,Nanda,Central Region,Geylang,1.31214,103.88408,Private room,42,92,77,2021-10-31,1.40,9,179,1,
22158920,"@CozyRoom Near City, 6mins Walk To Aljunid MRT (3)",161561473,Nanda,Central Region,Geylang,1.31233,103.88297,Private room,47,92,31,2020-03-10,0.59,9,179,0,
22177543,"Double Ensuite at Buona Vista(201,204,205,209)",18618387,Joyce,Central Region,Queenstown,1.28019,103.7857,Private room,223,1,1,2018-08-26,0.02,15,351,0,S0399
22193170,Nice spacious room near Lakeside MRT (female only),24778864,Yajing,West Region,Jurong West,1.34589,103.71821,Private room,55,92,19,2020-02-20,0.36,1,179,0,
22196788,EnsuiteM3A +Bathroom @ heritage apartment,8948251,Joey,Central Region,Kallang,1.31083,103.8593,Private room,50,92,1,2018-06-30,0.02,74,356,0,
22214451,1960s Queenbed RmDa* @ lavender bugis,8948251,Joey,Central Region,Kallang,1.30936,103.86254,Private room,59,92,1,2018-12-03,0.02,74,172,0,
22233862,Resort Style Stay in Lush Green Terrace House,9899270,Peir,Central Region,Bukit Timah,1.34228,103.7723,Private room,95,92,62,2020-03-03,1.14,6,90,0,
22252473,Spacious Family Friendly Apartment in Bukit Timah,148161274,Jan,Central Region,Bukit Timah,1.33236,103.78722,Entire home/apt,220,92,0,,,3,0,0,
22267147,"postwar singlebed *rmSu, 3min to aljunied mrt.",97878860,Chess,Central Region,Geylang,1.3147,103.88163,Private room,28,92,2,2019-02-28,0.05,65,346,0,
22317980,Cozy private room,163023572,Ping Jui,North Region,Woodlands,1.43237,103.78645,Private room,150,92,0,,,1,0,0,
22329509,"Central Business District , Big En-Suite Master Rm",32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.28206,103.8538,Private room,90,180,0,,,45,365,0,
22329702,Garden Master,163258181,Karen,East Region,Bedok,1.32357,103.9133,Private room,140,92,0,,,5,365,0,
22330042,Cozy studio,163258181,Karen,East Region,Bedok,1.32228,103.91492,Private room,117,92,0,,,5,365,0,
22330144,Star Studio,163258181,Karen,East Region,Bedok,1.32374,103.91537,Private room,114,92,0,,,5,365,0,
22330228,Superior Studio,163258181,Karen,East Region,Bedok,1.32217,103.91549,Private room,137,92,0,,,5,365,0,
22330294,Luxury Studio,163258181,Karen,East Region,Bedok,1.32211,103.91541,Private room,180,92,0,,,5,365,0,
22345943,prewar doublebed RmA* > Lavender MRT,97878860,Chess,Central Region,Kallang,1.30736,103.86222,Private room,49,92,2,2021-07-07,0.04,65,172,1,
22348216,"""Cozy Room Near City, 6mins Walk To Aljunid MRT""",161561473,Nanda,Central Region,Geylang,1.31064,103.87986,Private room,50,92,50,2021-12-14,0.93,9,171,2,
22361966,Rustic Master room at orchard rd,11390076,Tryston,Central Region,Newton,1.30418,103.84057,Private room,93,93,1,2022-03-05,0.27,9,195,1,
22376153,1960s queenbed RmK* @ lavender bugis,8948251,Joey,Central Region,Kallang,1.31049,103.86129,Private room,49,92,2,2020-04-07,0.06,74,172,0,
22395492,1960s Queenbed RmZAG* @ lavender bugis,8948251,Joey,Central Region,Kallang,1.30979,103.86145,Private room,49,92,2,2020-03-31,0.05,74,172,0,
22402277,Hotel-style Homestay,163416800,Auntie,East Region,Bedok,1.32283,103.92194,Private room,80,92,0,,,1,0,0,
22441995,Ben’s Breakfast & Bed !,32961098,Ben,Central Region,Museum,1.29518,103.84368,Private room,100,92,31,2018-12-25,0.58,1,364,0,
22454647,Modern 3 bedroom Condominium Near Public transport,164550589,Michael,East Region,Pasir Ris,1.36999,103.94576,Entire home/apt,364,92,105,2022-05-03,1.94,1,365,21,
22458255,Cosy Place  with good food in the vicinity  !,6578888,Vic,Central Region,Bishan,1.35675,103.83895,Entire home/apt,80,92,1,2018-01-02,0.02,1,0,0,
22475917,Cozy master room Jurong east MRT,124827904,Lucy,West Region,Jurong East,1.33627,103.7415,Private room,120,92,2,2022-05-15,0.04,4,226,1,
22544362,CBD Spacious Apt. 2min walk to Tanjong Pagar MRT,66406177,Jay,Central Region,Downtown Core,1.27424,103.8443,Entire home/apt,155,92,10,2021-06-24,0.19,140,226,1,
22561172,Cozy Premium Studio (300 sqft),111065775,Joyce,Central Region,River Valley,1.297,103.83774,Hotel room,170,6,5,2019-03-21,0.09,17,115,0,Authorised Serviced Apartment
22561920,Awesome view! Ensuite* Chinatown (Not For Tourist),2413412,Kaurus,Central Region,Outram,1.28449,103.84294,Private room,69,92,1,2018-07-19,0.02,100,356,0,
22577896,Oriental Tropics Forest View Bt Batok,15040015,Kermit,West Region,Bukit Batok,1.34162,103.76086,Private room,235,92,10,2019-09-21,0.19,1,153,0,
22588306,K2 Guesthouse @ Mapletree Balcony Rm,1439258,Joyce,Central Region,Queenstown,1.2789,103.78739,Private room,223,1,1,2018-02-16,0.02,50,365,0,S0399
22590845,Downtown View* Queenbed Room. (Not For Tourist),97878860,Chess,Central Region,Outram,1.28379,103.84375,Private room,59,92,2,2019-10-15,0.04,65,356,0,
22594189,Small Studio Room (200 sqft),111065775,Joyce,Central Region,River Valley,1.29776,103.83869,Hotel room,170,6,6,2022-06-11,0.11,17,307,2,Authorised Serviced Apartment
22620261,Fun + comfort! Homesharing near Bukit Panjang MRT.,9261752,Vickie,West Region,Bukit Panjang,1.37917,103.76748,Private room,35,180,0,,,1,0,0,
22627321,"Spacious, fully furnished, well kept Bedroom.",164278799,John,West Region,Jurong West,1.32908,103.72341,Private room,70,92,5,2019-12-07,0.09,1,181,0,
22666446,"1+ Cozy Room Near City,  Walk To Aljunid MRT (V)",161561473,Nanda,Central Region,Geylang,1.3111,103.88247,Private room,45,92,67,2021-12-16,1.26,9,232,1,
22708024,"Cosy studio near to MRT, Orchard Road",167483159,Ling,Central Region,Rochor,1.30029,103.84699,Entire home/apt,85,120,0,,,1,153,0,
22720008,Downtown Queenbed Room @ Chinatown (Non-Tourist),97878860,Chess,Central Region,Outram,1.28449,103.84294,Private room,69,92,0,,,65,356,0,
22726244,New condo and best price in Singapore,161976939,新加坡,Central Region,Novena,1.32216,103.85398,Private room,65,92,2,2019-10-31,0.04,1,358,0,
22733377,luxury condo near town 2 bedder 2 queen beds,167817067,Jai,Central Region,Kallang,1.29811,103.87299,Entire home/apt,118,190,4,2018-02-20,0.07,1,363,0,
22745179,Sea View Studio @ Shenton,167947458,Kendra,Central Region,Downtown Core,1.27831,103.85082,Entire home/apt,180,92,144,2021-12-28,2.68,1,271,25,
22760803,"DOWNTOWN CBD, 1-BR WALK TO TANJONG PAGAR MRT",138649185,Fiona,Central Region,Outram,1.27575,103.84442,Entire home/apt,165,92,0,,,206,364,0,
22798533,Spacious 3BR Apt in the Heart of Orchard Road,135298846,Karen,Central Region,River Valley,1.30212,103.83204,Entire home/apt,779,6,8,2020-01-20,0.15,9,0,0,Authorised Serviced Apartment
22812459,2 Bedrooms next to Nexus International School,40375333,Walter,Central Region,Geylang,1.31975,103.88237,Private room,268,92,0,,,4,270,0,
22819808,Mu,168666642,Moe,North Region,Woodlands,1.44429,103.79311,Private room,80,92,1,2018-07-29,0.02,2,0,0,
22826338,Fully furnised 3BR Condominium,46746027,Lyn,Central Region,Queenstown,1.30462,103.78401,Entire home/apt,200,92,0,,,1,97,0,
22836157,Private room in Novena,748347,Ranveer,Central Region,Kallang,1.31589,103.84751,Private room,35,92,1,2018-01-29,0.02,1,358,0,
22874441,2 Bedroom Apartment in Robertson Quay (3 mths min),6170589,Ivan,Central Region,Singapore River,1.29022,103.83721,Entire home/apt,173,180,3,2018-08-28,0.06,1,178,0,
22890318,Private Budget Student Rm @ Buona Vista/NUS (8),1439258,Joyce,Central Region,Queenstown,1.28075,103.78767,Private room,138,1,3,2019-08-26,0.07,50,356,0,S0399
22912035,1 Executive Suite  Apartment  along Orchard Road!,124516401,Orchard Point,Central Region,Orchard,1.30243,103.84007,Entire home/apt,538,6,2,2021-12-07,0.04,5,365,1,Authorised Serviced Apartment
22912163,3 Premier Suite Apartment  along Orchard Road!,124516401,Orchard Point,Central Region,Newton,1.30236,103.84184,Entire home/apt,1356,6,1,2020-12-31,0.06,5,342,0,Authorised Serviced Apartment
22918883,"STROLL TO QUEENSTOWN MRT, 2-BR @ CW TOWERS",138649185,Fiona,Central Region,Queenstown,1.30153,103.80097,Entire home/apt,360,92,0,,,206,364,0,
22971370,Family Room @ West near NUS /NUH (208),1439258,Joyce,Central Region,Queenstown,1.27942,103.78552,Private room,255,1,2,2018-07-10,0.04,50,365,0,S0399
22979766,Jimmy’s place,100474068,Sufen,West Region,Choa Chu Kang,1.38626,103.74444,Private room,38,92,32,2020-04-01,0.61,2,0,0,
22990388,2 Executive Suite Apartment  along Orchard Road!,124516401,Orchard Point,Central Region,Orchard,1.30253,103.84111,Entire home/apt,979,6,0,,,5,345,0,Authorised Serviced Apartment
22990457,2 Deluxe Suite Apartment  along Orchard Road!,124516401,Orchard Point,Central Region,Orchard,1.3006,103.84177,Entire home/apt,883,6,6,2021-02-15,0.12,5,365,0,Authorised Serviced Apartment
23015765,"A Room Near Haw Par Villa MRT,NUS,INSEAD",18618387,Joyce,Central Region,Queenstown,1.27957,103.78695,Private room,78,15,6,2022-06-13,0.14,15,301,2,S0399
23045739,Executive SG Clean Apartment | Central Singapore,148161755,Jan,Central Region,Rochor,1.29806,103.85257,Entire home/apt,240,6,7,2022-05-08,0.29,26,9,5,Authorised Serviced Apartment
23048720,highrise EnsuiteM1B + attach bathrm (Non-Tourist),8948251,Joey,Central Region,Outram,1.28449,103.84294,Private room,45,92,1,2018-04-30,0.02,74,325,0,
23052237,Spacious and Private 3Bedrm East Coast Apartment,65549406,Jay,East Region,Bedok,1.31406,103.92479,Entire home/apt,99,92,0,,,2,123,0,
23063409,Spacious SGClean Serviced Apartment with cityview,148161755,Jan,Central Region,Rochor,1.29795,103.85247,Entire home/apt,216,6,2,2021-05-19,0.14,26,0,0,Authorised Serviced Apartment
23070535,FireworksView! Ensuite9 +OwnLivingRm (Non-Tourist),8948251,Joey,Central Region,Outram,1.28449,103.84294,Private room,79,92,0,,,74,356,0,
23072323,"(A) 1+ Cozy Room Near City,  Walk To Aljunid MRT",161561473,Nanda,Central Region,Geylang,1.31226,103.88303,Private room,45,92,67,2022-01-23,1.31,9,45,2,
23080358,DowntownView! Ensuite+livingRm (Non-Tourist),97878860,Chess,Central Region,Outram,1.28449,103.84294,Private room,79,92,0,,,65,356,0,
23083547,"MODERN 2-BR on NEWTON RD, SINGAPORE",138649185,Fiona,Central Region,Novena,1.31512,103.84096,Entire home/apt,330,92,1,2022-04-18,0.45,206,364,1,
23084195,"FAMILY 3BR IN NOVENA, SINGAPORE.",138649185,Fiona,Central Region,Novena,1.31806,103.84587,Entire home/apt,410,92,2,2021-05-01,0.05,206,364,0,
23094299,Prime 2BR Apt in the Heart of Orchard Road,135298846,Karen,Central Region,Orchard,1.30282,103.83225,Entire home/apt,539,6,7,2020-02-08,0.13,9,102,0,Authorised Serviced Apartment
